name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
sEEG000	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG001	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG002	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG003	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG004	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG005	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG006	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG007	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG008	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG009	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG010	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG011	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG012	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG013	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG014	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG015	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG016	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG017	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG018	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG019	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG020	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG021	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG022	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG023	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG024	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG025	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG026	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG027	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG028	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG029	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG030	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG031	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG032	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG033	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG034	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG035	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG036	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG037	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG038	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG039	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG040	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG041	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG042	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG043	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG044	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG045	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG046	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG047	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG048	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG049	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG050	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG051	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG052	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG053	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG054	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG055	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG056	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG057	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG058	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG059	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG060	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG061	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG062	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG063	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG064	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG065	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG066	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG067	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG068	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG069	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG070	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG071	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG072	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG073	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG074	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG075	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG076	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG077	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG078	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG079	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG080	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG081	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG082	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG083	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG084	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG085	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG086	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG087	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG088	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG089	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG090	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG091	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG092	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG093	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG094	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG095	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG096	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
sEEG097	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
